חברה,שם,קטגוריה,אתר אינטרנט,כתובת,טלפון,קניות אונליין,אזור,חדש,latitude,longitude
א.ל.מ,BIG כרמיאל,חשמל ואלקטרוניקה,www.alm.co.il,"כרמיאל, מעלה כמון 2",,N,צפון,N,32.927424,35.324051
א.ל.מ,גלובוס סנטר,חשמל ואלקטרוניקה,www.alm.co.il,"נתיבות, בעלי המלאכה 203",,N,דרום,N,31.418335116161376,34.595238532374026
א.ל.מ,קניון אבנת,חשמל ואלקטרוניקה,www.alm.co.il,"פתח תקווה, ז'בוטינסקי 72",,N,מרכז,N,32.09341573014815,34.86550296155918
שקם אלקטריק,ביג קרית גת,חשמל ואלקטרוניקה,,"קרית גת, דרך הדרום 3",073-2240574,N,דרום,N,31.603316743885067,34.771705571796616
א.ל.מ,מרכז BIG,חשמל ואלקטרוניקה,www.alm.co.il,"נהריה, רגבה",,N,צפון,N,32.97759259292144,35.099186499999995
א.ל.מ,קניון רמת אביב,חשמל ואלקטרוניקה,www.alm.co.il,"תל-אביב, איינשטיין 40",,N,מרכז,N,32.112293222109145,34.79576515695822
א.ל.מ,קרית אתא,חשמל ואלקטרוניקה,www.alm.co.il,"חיפה, שדרות ההסתדרות 248",,N,צפון,N,32.810905000000005,35.07165
א.ל.מ,חדרה-מול החוף וילג,חשמל ואלקטרוניקה,www.alm.co.il,"חדרה, מתחם מול החוף וילג-שכטמן 10 ",,N,צפון,N,32.441479,34.895765
MARLEY , תל אביב ,חשמל ואלקטרוניקה,houseofmarley.co.il,"תל אביב, דיזינגוף סנטר 50",03-6426689,N,מרכז,N,32.075259,34.775438
Zeero מוצרי אנרגיה,פתח תקווה ,חשמל ואלקטרוניקה,www.zeero.co.il,"פתח תקווה, מגדלי בסר סיטי - מגדל T ",05-59945599,Y,מרכז,N,32.090708,34.860492
א.ל.מ,פאואר סנטר שערי חדרה,חשמל ואלקטרוניקה,www.alm.co.il,"חדרה, יהודי פקיעין 1",,N,צפון,N,32.434045,34.909338
א.ל.מ,פאואר סנטר שער הכרמל,חשמל ואלקטרוניקה,www.alm.co.il,"חיפה, מתחם מת""מ, נחום מילר 5",,N,צפון,N,32.782981,34.959522
א.ל.מ,מרכז BIG,חשמל ואלקטרוניקה,www.alm.co.il,"טבריה, פוריה",,N,צפון,N,32.785213,35.497676
א.ל.מ,א.ל.מ,חשמל ואלקטרוניקה,www.alm.co.il,"רמת גן, ששת הימים 30 מגדל צ'מפיון ",,N,מרכז,N,32.098614,34.827928
א.ל.מ,מתחם G,חשמל ואלקטרוניקה,www.alm.co.il,"כפר סבא, רח' וייצמן 301",,N,שרון,N,32.171172,34.928576
א.ל.מ,קניון שרונים,חשמל ואלקטרוניקה,www.alm.co.il,"הוד השרון, הרקון 2",,N,שרון,N,32.133049,34.900795
א.ל.מ,א.ל.מ,חשמל ואלקטרוניקה,www.alm.co.il,"רמת השרון, סוקולוב 58",,N,שרון,N,32.144494,34.838086
א.ל.מ,נצבא סנטר פולג ,חשמל ואלקטרוניקה,www.alm.co.il,"נתניה, מתחם ביג, שדרות גיבורי ישראל 5",,N,שרון,N,32.277295,34.860798
א.ל.מ,א.ל.מ,חשמל ואלקטרוניקה,www.alm.co.il,"יפו, שלבים 4",,N,מרכז,N,32.049392,34.764178
א.ל.מ,קניון בת ים,חשמל ואלקטרוניקה,www.alm.co.il,"בת-ים, יוספטל 92",,N,מרכז,N,32.015901,34.756465
א.ל.מ,מתחם G2,חשמל ואלקטרוניקה,www.alm.co.il,"ראשון לציון, ילדי טהרן 5",,N,מרכז,N,31.984842,34.769127
א.ל.מ,בילו סנטר,חשמל ואלקטרוניקה,www.alm.co.il,"קרית עקרון, צומת ביל""ו",,N,מרכז,N,31.863610,34.816673
א.ל.מ,סטאר סנטר,חשמל ואלקטרוניקה,www.alm.co.il,"אשדוד, ז'בוטינסקי 47",,N,דרום,N,31.809004,34.655499
א.ל.מ,פאואר סנטר,חשמל ואלקטרוניקה,www.alm.co.il,"אשקלון, צומת סילבר",,N,דרום,N,31.674947,34.606445
א.ל.מ,מרכז BIG,חשמל ואלקטרוניקה,www.alm.co.il,"באר שבע, דרך חברון 21",,N,דרום,N,31.245933,34.813335
א.ל.מ,חיפה - מבנה תל חנן,חשמל ואלקטרוניקה,www.alm.co.il,"חיפה, דרך בר יהודה 147 ",,N,צפון,N,32.778246,35.038952
א.ל.מ,BIG עפולה,חשמל ואלקטרוניקה,www.alm.co.il,"עפולה, השוק 13",,N,צפון,N,32.606119,35.292971
א.ל.מ,קניון רמלוד,חשמל ואלקטרוניקה,www.alm.co.il,"רמלה, דוד רזיאל 2",,N,מרכז,N,31.931722,34.890062
א.ל.מ,BIG בית שמש,חשמל ואלקטרוניקה,www.alm.co.il,"בית שמש, יגאל אלון 1",,N,ירושלים,N,31.756290,34.989937
א.ל.מ,קניון הדר תלפיות,חשמל ואלקטרוניקה,www.alm.co.il,"ירושלים, פייר קניג 26",,N,ירושלים,N,31.753586,35.213467
א.ל.מ,עופר גרנד קניון,חשמל ואלקטרוניקה,www.alm.co.il,"באר שבע, שד' טוביהו 125",,N,דרום,N,31.250134,34.771911
א.ל.מ,ישפרו סנטר נס ציונה,חשמל ואלקטרוניקה,www.alm.co.il,"נס ציונה, הפטיש 6",,N,מרכז,N,31.922152,34.793701
א.ל.מ,עופר סנטר נוף הגליל,חשמל ואלקטרוניקה,www.alm.co.il,"נצרת, דרך העמק 41",,N,צפון,N,32.692971,35.305005
א.ל.מ,פאוור סנטר רמלה,חשמל ואלקטרוניקה,www.alm.co.il,"רמלה, היצירה 10",,N,מרכז,N,31.931868,34.881265
א.ל.מ,ישפרו סנטר,חשמל ואלקטרוניקה,www.alm.co.il,"מודיעין, הקדר 10 מתחם ישפרו-סנטר",,N,ירושלים,N,31.890028,34.968501
א.ל.מ,קניון TLV,חשמל ואלקטרוניקה,www.alm.co.il,"תל אביב, החשמונאים 96",,N,מרכז,N,32.068273,34.784053
א.ל.מ,א.ל.מ דיגיטל ,חשמל ואלקטרוניקה,www.alm.co.il,"אילת, הפלמח 1  קניון מול הים ",קומה ב',N,אילת,N,29.549881,34.953465
א.ל.מ,מרכז ביג יהוד,חשמל ואלקטרוניקה,www.alm.co.il,"יהוד, אלטלף 2",03-5367928,N,מרכז,N,32.025854,34.898748
א.ל.מ,חולון,חשמל ואלקטרוניקה,www.alm.co.il,"חולון, הפלד 7",,N,מרכז,N,32.023489,34.797814
א.ל.מ,רעננה,חשמל ואלקטרוניקה,www.alm.co.il,"רעננה, החורשת 14",,N,שרון,N,32.195433,34.881028
א.ל.מ,קרית גת,חשמל ואלקטרוניקה,www.alm.co.il,"קריית גת, מתחם BIG כרמי גת, לכיש 153",,N,דרום,N,31.603098,34.771562
א.ל.מ,כפר החורש,חשמל ואלקטרוניקה,www.alm.co.il,"כפר החורש, מתחם BIG כפר החורש",,N,צפון,N,32.701525,35.272950
א.ל.מ,רחובות,חשמל ואלקטרוניקה,www.alm.co.il,"רחובות, דרך הים 1 ",,N,מרכז,N,31.894786,34.792978
א.ל.מ,גדרה,חשמל ואלקטרוניקה,www.alm.co.il,", מתחם BIG - הפתיחה בקרוב ",,N,דרום,N,31.799241,34.764935
א.ל.מ,ביג פאשן גלילות,חשמל ואלקטרוניקה,www.alm.co.il,"רמת השרון, ביג פאשן גלילות",,N,שרון,N,32.148926,34.805190
ביג אלקטריק,טבריה,חשמל ואלקטרוניקה,,"טבריה, הידור עודפים המברג 12",0747576677,N,צפון,Y,32.780094,35.499164
ביג אלקטריק,צפת,חשמל ואלקטרוניקה,,"צפת, רח' זבוטינסקי 1",0747576649,N,צפון,Y,32.966486,35.497828
ביג אלקטריק,עפולה,חשמל ואלקטרוניקה,,"עפולה, חנקין 17",0747576738,N,צפון,Y,32.604757,35.293416
ביג אלקטריק,מראר,חשמל ואלקטרוניקה,,"מראר, כיכר מרכזית",04-6780192 ,N,צפון,Y,32.883896,35.408888
ביג אלקטריק,חיפה,חשמל ואלקטרוניקה,,"חיפה, הנביאים 20 הדר",0747576755,N,צפון,Y,32.813229,34.995499
ביג אלקטריק,קריית אתא,חשמל ואלקטרוניקה,,"קריית אתא, שד' ההסתדרות 248",0747576617/8 ,N,צפון,Y,32.809841,35.072928
ביג אלקטריק,מעלות,חשמל ואלקטרוניקה,,"מעלות, קניון כוכב ",0747576680,N,צפון,Y,33.019130,35.283049
ביג אלקטריק,כרמיאל,חשמל ואלקטרוניקה,,"כרמיאל, מרכז חנויות מיי סנטר מעלה כמון 9",0747576626,N,צפון,Y,32.926781,35.325963
ביג אלקטריק,יקנעם,חשמל ואלקטרוניקה,,"יקנעם, שד' יצחק רבין 9",0747576638,N,צפון,Y,32.642663,35.092717
ביג אלקטריק,טבריה,חשמל ואלקטרוניקה,,"טבריה, יהודה הלוי 1",0747576606,N,צפון,Y,32.790428,35.533762
ביג אלקטריק,מגדל העמק,חשמל ואלקטרוניקה,,"מגדל העמק, שדרות שאול עמור 77",0747576697,N,צפון,Y,32.678040,35.243158
ביג אלקטריק,אום אל פאחם,חשמל ואלקטרוניקה,,"אום אל פאחם, רח' אבן זיידון, מאחורי אל אניס",0747576657 ,N,צפון,Y,32.525500,35.154933
ביג אלקטריק,תל אביב,חשמל ואלקטרוניקה,,"תל אביב, יגאל אלון 123",0747576688,N,מרכז,Y,32.075130,34.795487
ביג אלקטריק,קריית שמונה,חשמל ואלקטרוניקה,,"קריית שמונה, מתחם ביג אזוה""ת הדרומי",0747576720,N,צפון,Y,33.192333,35.571199
ביג אלקטריק,פרדס חנה,חשמל ואלקטרוניקה,,"פרדס חנה, תדהר 1",0747576733,N,צפון,Y,32.488800,34.969806
ביג אלקטריק,עין המפרץ,חשמל ואלקטרוניקה,,"קיבוץ עין המפרץ, קיבוץ עין המפרץ",0747576744,N,צפון,Y,32.902334,35.096000
ביג אלקטריק,ראשון לציון,חשמל ואלקטרוניקה,,"ראשון לציון, מתחם חונים קונים לישנסקי 9",0747576766,N,מרכז,Y,31.990249,34.764766
ביג אלקטריק,סכנין,חשמל ואלקטרוניקה,,"סכנין, כביש ראשי",0747576687,N,צפון,Y,32.863648,35.290699
ביג אלקטריק,בית שאן,חשמל ואלקטרוניקה,,"בית שאן, מתחם צים סנטר רחוב העמל 7",0747576727,N,צפון,Y,32.510190,35.500916
ביג אלקטריק,קלנסוואה,חשמל ואלקטרוניקה,,"קלנסוואה, קלנסוואה, רחוב אל חאפייר",0747576787,N,צפון,Y,32.284673,34.979684
ביג אלקטריק,תל חנן,חשמל ואלקטרוניקה,,"נשר, דרך בר יהודה 147 ",0747576750,N,צפון,Y,32.778178,35.038926
ביג אלקטריק,בני ברק,חשמל ואלקטרוניקה,,"בני ברק, לוינגר, בעל שם טוב 10",0747576672,N,מרכז,Y,32.085016,34.834006
ביג אלקטריק,נהריה,חשמל ואלקטרוניקה,,"נהריה, לוחמי הגטאות 8",0747576735,N,צפון,Y,33.004462,35.097958
ביג אלקטריק,נצרת,חשמל ואלקטרוניקה,,"נצרת, רחוב פאולוס השישי",0747576652,N,צפון,Y,32.699343,35.296046
ביג אלקטריק,עראבה,חשמל ואלקטרוניקה,,"עראבה, כביש 804 כיכר מרכזית",0747576667/8/9,N,צפון,Y,32.866299,35.336798
ביג אלקטריק,אשקלון,חשמל ואלקטרוניקה,,"אשקלון, הפנינים 1",0747576646,N,דרום,Y,31.662156,34.596229
ביג אלקטריק,דיר אל אסד,חשמל ואלקטרוניקה,,"דיר אל אסד, ",,N,צפון,Y,32.933645,35.268392
ברקום,ברקום ,חשמל ואלקטרוניקה,www.barcom.co.il/,"קרית ערון, בילו סנטר בניין 1 קומה ראשונה",1-700-704-700,Y,מרכז,N,31.864363,34.816039
שקם אלקטריק,סניף תל חנן,חשמל ואלקטרוניקה,,"תל חנן, תל חנן",073-2240566,N,צפון,N,32.7695572013072,35.044990999999996
דיל תאורה,ראשון לציון ,חשמל ואלקטרוניקה,dealteora.co.il,"ראשון לציון, לישנסקי 3",077-6017915,Y,מרכז,N,31.988588,34.764465
דיל תאורה,תל אביב ,חשמל ואלקטרוניקה,dealteora.co.il,"תל אביב, קיבוץ גלויות 32",077-6017911,Y,מרכז,N,32.051738,34.768239
דיל תאורה,ירושלים,חשמל ואלקטרוניקה,dealteora.co.il,"ירושלים, כנפי נשרים 7",077-6017923,Y,ירושלים,N,31.787297,35.187671
דיל תאורה,אום אל פאחם,חשמל ואלקטרוניקה,dealteora.co.il,"אום אל פאחם, אל מדינה כיכר רבעי ",0776017937,Y,שרון,N,32.531645,35.151260
לד מרקט,פתח תקווה,חשמל ואלקטרוניקה,ledmarket.co.il,"פתח תקווה, בן ציון גליס 18",,Y,מרכז,N,32.104011,34.894842
לד מרקט,ראשון לציון,חשמל ואלקטרוניקה,ledmarket.co.il,"ראשון לציון, רחוב אצ""ל 13 א.ת מערב",,Y,מרכז,N,31.988754,34.766205
לד מרקט,רעננה,חשמל ואלקטרוניקה,ledmarket.co.il,"רעננה, החרושת 16",,Y,שרון,N,32.196411,34.880600
לד מרקט,טבריה,חשמל ואלקטרוניקה,ledmarket.co.il,"טבריה, יהודה הלוי 22",,Y,צפון,N,32.789136,35.533560
לד מרקט,ראשון לציון ,חשמל ואלקטרוניקה,ledmarket.co.il,"ראשון לציון, לישנסקי 20 מתחם סטוצ'י קומה 2,  ",,Y,מרכז,N,31.992866,34.767960
לד מרקט,כפר קאסם,חשמל ואלקטרוניקה,ledmarket.co.il,"כפר קאסם, חמזה 9",,Y,צפון,N,32.112673,34.960369
קוביס,חיפה,חשמל ואלקטרוניקה,,"חיפה, מרקוני 11",077-7222285,N,צפון,Y,32.789699,35.032579
קוביס,ראשון לציון,חשמל ואלקטרוניקה,,"ראשון לציון, אליעזר מזל 4",0747576633/4/5,N,מרכז,Y,31.991232,34.772377
קוביס,הרצליה,חשמל ואלקטרוניקה,,"הרצליה, הסדנאות 10",099-549694,N,שרון,Y,32.160895,34.806233
קוביס,מישור אדומים,חשמל ואלקטרוניקה,,"מישור אדומים, המייסדים 15",077-7222280,N,ירושלים,Y,31.795147,35.332098
קוביס,הרצליה,חשמל ואלקטרוניקה,,"הרצליה, שנקר 14",077-7222283,N,שרון,Y,32.158792,34.808608
שקם אלקטריק,עפולה,חשמל ואלקטרוניקה,,"עפולה, יהושע חנקין 17",073-2240571,N,צפון,N,32.604552,35.293111
שקם אלקטריק,קרית אתא ,חשמל ואלקטרוניקה,,"קרית אתא, ההסתדרות 248",073-2240568,N,צפון,N,32.809930,35.072969
שקם אלקטריק,סגולה פתח תקווה,חשמל ואלקטרוניקה,,"פתח תקווה, סגולה - פינטו 1",073-2240577,N,מרכז,N,32.097786,34.889089
שקם אלקטריק,"ראשון לציון - מרכז זד""ל",חשמל ואלקטרוניקה,,"ראשון לציון, פארק הברון",073-2240579,N,מרכז,N,31.961379,34.814122
שקם אלקטריק,ראשון לציון,חשמל ואלקטרוניקה,,"ראשון לציון, ילדי טהראן 5",073-2540380,N,מרכז,N,31.984899,34.769306
שקם אלקטריק,באר שבע,חשמל ואלקטרוניקה,,"באר שבע, חיל ההנדסה 1",073-2240567,N,דרום,N,31.243494,34.812501
שקם אלקטריק,שקם אלקטריק,חשמל ואלקטרוניקה,,"אילת, שד' התמרים 19",08-6347290,N,אילת,N,29.555930,34.951918
שקם אלקטריק,ירושלים-תלפיות,חשמל ואלקטרוניקה,,"ירושלים, פייר קינג 20",073-2240560,N,ירושלים,N,31.754713,35.214261
שקם אלקטריק,אשדוד,חשמל ואלקטרוניקה,,"אשדוד, הבושם 14",073-3406518,N,דרום,N,31.819683,34.663118
שקם אלקטריק,אילת - ביג,חשמל ואלקטרוניקה,,"אילת, הבורסקאי 26",073-2398743,N,אילת,N,29.568074,34.960740
שקם אלקטריק,אילת - קניון  אייס מול,חשמל ואלקטרוניקה,,"אילת, קאפמן 8",073-2240564,N,אילת,N,29.554672,34.966152
ריקושט,ביג טבריה,"חשמל ואלקטרוניקה,נסיעות ומחנאות",,"טבריה, יהודה הלוי 1",04-6762919,N,צפון,N,32.7903992013072,35.533741
ריקושט,קניון צים סנטר בית שאן,"חשמל ואלקטרוניקה,נסיעות ומחנאות",,"בית שאן, העמל 7",04-6359039,N,צפון,N,32.510275,35.50168
ריקושט,קניון רחובות,"חשמל ואלקטרוניקה,נסיעות ומחנאות",,"רחובות, בילו 2",08-9727864,N,מרכז,N,31.8937022013072,34.807041
ריקושט,קניון מלחה,"חשמל ואלקטרוניקה,נסיעות ומחנאות",,"ירושלים, דרך אגודת ספורט ביתר 1", 02-9402794,N,ירושלים,N,31.751671,35.187219999999996
ריקושט,קניון מודיעין,"חשמל ואלקטרוניקה,נסיעות ומחנאות",,"מודיעין, לב העיר 2",08-6621483,N,ירושלים,N,31.899054,35.007757999999995
ריקושט,קניון קריון,"חשמל ואלקטרוניקה,נסיעות ומחנאות",,"קרית ביאליק, דרך עכו 192",04-8773492,N,צפון,N,32.844168,35.090982
